age,workclass,education,marital-status,race,sex,hours-per-week,native-country,class
32,Private, Some-college, Divorced, Black,Female,30,United-States,<=50K
26,State-gov, Bachelors, Never-married, White,Female,10,United-States,<=50K
23,Private, Some-college, Separated, White,Male,40,United-States,<=50K
27,Private, 9th, Separated, White,Male,40,United-States,<=50K
29,Local-gov, Some-college, Divorced, White,Female,40,United-States,<=50K
43,Private, Some-college, Married-civ-spouse, White,Male,40,United-States,<=50K
23,Others, Some-college, Never-married, White,Female,30,United-States,<=50K
39,Private, Assoc-acdm, Married-spouse-absent, White,Male,60,United-States,<=50K
22,Private, Assoc-acdm, Never-married, White,Male,30,Others,<=50K
47,Private, HS-grad, Divorced, White,Female,37,United-States,<=50K
34,Local-gov, HS-grad, Divorced, Amer-Indian-Eskimo,Male,40,United-States,<=50K
35,Private, Some-college, Divorced, White,Female,45,United-States,<=50K
20,Private, Some-college, Never-married, White,Male,30,United-States,<=50K
36,Federal-gov, HS-grad, Divorced, Amer-Indian-Eskimo,Female,40,United-States,<=50K
52,Private, HS-grad, Married-civ-spouse, Black,Male,99,United-States,<=50K
38,Self-emp-inc, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
33,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
18,Private, HS-grad, Never-married, White,Male,35,United-States,<=50K
38,Private, Assoc-acdm, Married-spouse-absent, White,Female,40,United-States,<=50K
56,Self-emp-not-inc, Some-college, Married-civ-spouse, White,Male,50,United-States,>50K
30,Private, Some-college, Married-civ-spouse, White,Male,45,United-States,>50K
35,State-gov, Some-college, Married-civ-spouse, White,Male,50,United-States,>50K
60,Self-emp-not-inc, HS-grad, Married-civ-spouse, White,Male,50,United-States,<=50K
20,Private, 5th-6th, Married-civ-spouse, White,Male,40,Mexico,<=50K
18,Private, 12th, Never-married, White,Female,45,United-States,<=50K
19,Private, Some-college, Never-married, White,Female,15,United-States,<=50K
53,Federal-gov, HS-grad, Married-civ-spouse, Black,Male,40,United-States,<=50K
18,Private, Some-college, Never-married, White,Female,20,United-States,<=50K
44,Private, 9th, Married-civ-spouse, White,Male,45,Puerto-Rico,<=50K
57,Private, 5th-6th, Divorced, Asian-Pac-Islander,Female,37,United-States,<=50K
36,Others, Some-college, Never-married, White,Female,40,United-States,<=50K
40,Self-emp-not-inc, Bachelors, Married-civ-spouse, White,Male,70,Iran,<=50K
33,Private, Bachelors, Never-married, White,Male,50,United-States,>50K
19,Private, 5th-6th, Never-married, White,Male,36,Mexico,<=50K
40,State-gov, Some-college, Never-married, Amer-Indian-Eskimo,Male,84,United-States,<=50K
20,Self-emp-not-inc, Some-college, Never-married, White,Female,40,United-States,<=50K
47,Private, Bachelors, Married-civ-spouse, White,Male,65,United-States,>50K
41,Private, HS-grad, Separated, White,Male,40,United-States,<=50K
47,Federal-gov, Some-college, Married-civ-spouse, White,Male,40,United-States,>50K
23,Private, Some-college, Never-married, Black,Male,30,United-States,<=50K
49,State-gov, Some-college, Married-civ-spouse, White,Male,70,United-States,>50K
37,Self-emp-not-inc, Bachelors, Married-civ-spouse, White,Male,50,United-States,>50K
67,Private, HS-grad, Divorced, Black,Male,40,United-States,<=50K
24,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
39,Private, HS-grad, Married-civ-spouse, White,Male,50,United-States,>50K
29,Private, HS-grad, Married-civ-spouse, White,Male,58,United-States,>50K
22,Others, 11th, Never-married, Black,Female,15,United-States,<=50K
26,Private, HS-grad, Never-married, White,Male,40,United-States,<=50K
33,Self-emp-not-inc, Some-college, Married-civ-spouse, White,Female,10,United-States,<=50K
23,Private, HS-grad, Never-married, White,Male,45,United-States,<=50K
37,State-gov, Some-college, Widowed, White,Female,40,United-States,<=50K
30,Private, Masters, Divorced, White,Male,40,United-States,<=50K
41,Private, HS-grad, Divorced, White,Female,40,United-States,<=50K
23,Private, Bachelors, Never-married, White,Female,40,United-States,<=50K
47,Federal-gov, Assoc-acdm, Married-civ-spouse, White,Male,40,United-States,<=50K
24,Private, HS-grad, Never-married, White,Female,40,United-States,<=50K
39,Private, HS-grad, Separated, White,Male,70,United-States,<=50K
33,Private, HS-grad, Married-civ-spouse, White,Male,60,United-States,>50K
25,Private, HS-grad, Never-married, Black,Female,40,United-States,<=50K
40,Private, HS-grad, Separated, Black,Female,40,United-States,<=50K
67,Private, 9th, Married-civ-spouse, White,Male,40,United-States,<=50K
55,Private, HS-grad, Married-civ-spouse, White,Female,18,United-States,<=50K
69,Private, Assoc-voc, Widowed, White,Female,40,United-States,<=50K
34,Private, HS-grad, Married-civ-spouse, White,Male,42,United-States,<=50K
52,Private, Prof-school, Married-civ-spouse, White,Male,40,United-States,>50K
22,Others, Some-college, Married-civ-spouse, White,Female,30,United-States,<=50K
47,Private, Bachelors, Married-civ-spouse, White,Male,40,United-States,<=50K
45,Private, Assoc-voc, Never-married, White,Female,40,Mexico,<=50K
23,Private, Bachelors, Never-married, White,Female,40,United-States,<=50K
41,Self-emp-not-inc, Bachelors, Never-married, White,Male,40,United-States,<=50K
32,Private, Bachelors, Married-civ-spouse, White,Male,40,United-States,>50K
57,Local-gov, Masters, Married-civ-spouse, White,Male,60,United-States,>50K
34,Private, Bachelors, Never-married, White,Male,40,United-States,<=50K
44,State-gov, Assoc-voc, Married-civ-spouse, White,Male,50,United-States,>50K
46,Self-emp-not-inc, HS-grad, Married-civ-spouse, White,Male,48,United-States,>50K
60,Private, Masters, Never-married, White,Female,35,United-States,<=50K
46,Local-gov, Masters, Separated, White,Female,40,United-States,<=50K
32,Self-emp-inc, Masters, Never-married, White,Female,52,United-States,<=50K
44,Local-gov, Masters, Married-civ-spouse, White,Male,60,United-States,>50K
43,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
48,Federal-gov, 11th, Divorced, White,Female,42,United-States,<=50K
55,Private, Bachelors, Married-civ-spouse, White,Male,60,United-States,>50K
24,Private, Bachelors, Never-married, White,Male,40,United-States,<=50K
65,Private, Some-college, Divorced, White,Female,20,United-States,<=50K
51,Self-emp-inc, 11th, Married-civ-spouse, White,Male,60,United-States,>50K
42,State-gov, Bachelors, Married-civ-spouse, White,Male,40,United-States,>50K
36,Private, Some-college, Married-civ-spouse, White,Male,40,United-States,<=50K
19,Private, 10th, Never-married, White,Male,30,El-Salvador,<=50K
24,Self-emp-not-inc, 7th-8th, Never-married, White,Male,50,United-States,<=50K
52,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
28,Private, 9th, Never-married, White,Female,35,Mexico,<=50K
42,Private, Bachelors, Married-civ-spouse, White,Male,40,United-States,<=50K
25,Private, HS-grad, Married-civ-spouse, White,Male,70,United-States,<=50K
53,Private, Assoc-acdm, Married-civ-spouse, White,Male,45,United-States,>50K
35,Private, HS-grad, Married-civ-spouse, White,Male,36,United-States,<=50K
20,Private, HS-grad, Divorced, White,Male,40,United-States,<=50K
38,Private, Bachelors, Never-married, Black,Male,40,United-States,>50K
46,Private, Bachelors, Divorced, White,Male,40,United-States,<=50K
18,Others, 11th, Never-married, White,Male,15,United-States,<=50K
58,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
41,Private, Some-college, Married-civ-spouse, White,Female,35,United-States,<=50K
66,Self-emp-not-inc, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
38,State-gov, Some-college, Divorced, White,Female,40,United-States,<=50K
29,Private, Some-college, Divorced, White,Female,28,United-States,<=50K
39,Private, Some-college, Married-civ-spouse, White,Male,40,United-States,<=50K
44,Local-gov, HS-grad, Married-civ-spouse, White,Male,40,United-States,>50K
26,Local-gov, HS-grad, Never-married, Amer-Indian-Eskimo,Male,25,United-States,<=50K
27,Private, Bachelors, Never-married, Other,Male,38,United-States,<=50K
29,Private, Doctorate, Never-married, White,Female,80,United-States,<=50K
29,Private, HS-grad, Married-civ-spouse, White,Male,70,United-States,<=50K
47,Self-emp-inc, Some-college, Married-civ-spouse, White,Male,45,United-States,<=50K
62,Others, Bachelors, Married-civ-spouse, White,Male,60,United-States,>50K
29,Local-gov, Bachelors, Never-married, White,Female,55,United-States,<=50K
52,Local-gov, HS-grad, Married-civ-spouse, Other,Male,40,Jamaica,>50K
27,Private, 11th, Never-married, White,Male,40,United-States,<=50K
53,Others, Some-college, Married-civ-spouse, White,Female,5,United-States,<=50K
29,Private, Assoc-acdm, Never-married, White,Male,40,United-States,<=50K
62,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
72,Private, HS-grad, Widowed, White,Female,25,United-States,<=50K
27,Private, HS-grad, Never-married, White,Male,40,United-States,<=50K
38,Private, Some-college, Married-civ-spouse, White,Male,55,United-States,<=50K
27,Private, HS-grad, Divorced, White,Male,45,United-States,<=50K
49,Private, Masters, Divorced, White,Male,60,United-States,<=50K
56,Private, Bachelors, Married-civ-spouse, White,Male,40,United-States,>50K
52,Self-emp-inc, Prof-school, Married-civ-spouse, White,Male,40,United-States,>50K
22,Private, HS-grad, Married-civ-spouse, Black,Female,40,United-States,<=50K
37,Federal-gov, Bachelors, Married-civ-spouse, White,Male,40,United-States,<=50K
55,Private, HS-grad, Divorced, Black,Male,40,United-States,<=50K
38,State-gov, Some-college, Married-civ-spouse, Black,Male,65,United-States,<=50K
45,Private, Some-college, Never-married, White,Female,50,United-States,<=50K
35,Private, Bachelors, Married-civ-spouse, White,Male,40,United-States,>50K
21,Private, Some-college, Never-married, White,Male,60,United-States,<=50K
54,Federal-gov, Bachelors, Married-civ-spouse, White,Female,45,United-States,<=50K
19,Private, HS-grad, Never-married, White,Female,40,United-States,<=50K
48,State-gov, Masters, Married-civ-spouse, White,Male,55,United-States,>50K
41,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
20,Private, 9th, Never-married, White,Female,40,United-States,<=50K
56,Private, 11th, Married-civ-spouse, Black,Female,40,United-States,<=50K
49,Private, HS-grad, Divorced, White,Female,40,United-States,<=50K
17,Others, 10th, Never-married, White,Female,20,United-States,<=50K
45,Private, 7th-8th, Never-married, White,Female,20,United-States,<=50K
46,Private, HS-grad, Divorced, White,Male,50,United-States,<=50K
39,Private, HS-grad, Divorced, White,Male,40,United-States,<=50K
52,Others, HS-grad, Married-civ-spouse, White,Male,45,United-States,<=50K
34,Local-gov, 11th, Separated, Black,Female,40,United-States,<=50K
65,Others, Some-college, Widowed, White,Female,14,United-States,<=50K
46,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
41,Private, HS-grad, Married-civ-spouse, White,Male,60,United-States,<=50K
48,Private, Bachelors, Never-married, White,Female,35,United-States,<=50K
71,Private, 9th, Married-civ-spouse, White,Male,39,Cuba,<=50K
26,Federal-gov, Bachelors, Never-married, White,Male,40,United-States,>50K
47,Self-emp-inc, HS-grad, Married-civ-spouse, White,Female,40,United-States,<=50K
21,Others, Some-college, Never-married, White,Female,43,United-States,<=50K
23,Private, HS-grad, Never-married, Black,Male,40,United-States,<=50K
65,Private, HS-grad, Widowed, White,Male,55,United-States,<=50K
60,Private, HS-grad, Never-married, Black,Female,38,United-States,<=50K
19,Others, HS-grad, Never-married, White,Female,25,United-States,<=50K
35,Private, HS-grad, Never-married, White,Male,40,United-States,<=50K
32,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
36,State-gov, HS-grad, Married-civ-spouse, White,Male,38,United-States,<=50K
41,Federal-gov, Some-college, Married-civ-spouse, Amer-Indian-Eskimo,Female,40,United-States,>50K
24,Local-gov, HS-grad, Never-married, White,Female,20,United-States,<=50K
45,Private, HS-grad, Never-married, Black,Female,40,United-States,<=50K
48,Private, Assoc-acdm, Married-civ-spouse, White,Male,48,United-States,>50K
20,Private, Some-college, Never-married, White,Female,25,United-States,<=50K
51,Private, Some-college, Married-civ-spouse, White,Male,50,Others,>50K
24,Others, HS-grad, Never-married, Black,Male,60,United-States,<=50K
39,Local-gov, Assoc-acdm, Never-married, White,Female,38,United-States,<=50K
21,Private, Some-college, Never-married, White,Female,30,United-States,<=50K
49,Private, Bachelors, Married-civ-spouse, White,Female,3,United-States,>50K
30,Private, HS-grad, Never-married, White,Male,40,United-States,<=50K
68,State-gov, Masters, Widowed, White,Female,5,United-States,<=50K
30,Private, Masters, Married-civ-spouse, White,Male,50,United-States,<=50K
32,Self-emp-not-inc, Prof-school, Married-civ-spouse, Asian-Pac-Islander,Male,40,Philippines,>50K
49,Private, HS-grad, Divorced, White,Male,40,Portugal,<=50K
24,Private, Some-college, Divorced, White,Male,50,United-States,<=50K
34,Private, Some-college, Divorced, Amer-Indian-Eskimo,Male,44,United-States,<=50K
40,Private, Bachelors, Never-married, White,Female,40,United-States,<=50K
23,Others, HS-grad, Never-married, Black,Male,32,United-States,<=50K
41,Private, Assoc-acdm, Married-civ-spouse, White,Female,40,United-States,>50K
23,Private, HS-grad, Never-married, White,Female,30,United-States,<=50K
48,Private, HS-grad, Divorced, White,Female,16,United-States,<=50K
56,Self-emp-inc, HS-grad, Married-civ-spouse, Asian-Pac-Islander,Female,21,China,<=50K
42,State-gov, Doctorate, Divorced, Black,Female,36,Jamaica,<=50K
37,Self-emp-not-inc, Some-college, Married-civ-spouse, White,Male,40,United-States,>50K
32,Private, 9th, Married-civ-spouse, White,Male,40,El-Salvador,<=50K
29,Private, Bachelors, Married-civ-spouse, White,Male,50,Others,>50K
58,Private, HS-grad, Married-civ-spouse, White,Male,40,Others,>50K
40,Private, HS-grad, Separated, White,Female,40,United-States,<=50K
40,Private, Masters, Married-civ-spouse, White,Male,52,United-States,>50K
33,Private, 11th, Never-married, White,Female,34,United-States,<=50K
58,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
32,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
22,Others, Some-college, Never-married, White,Male,8,United-States,<=50K
47,Private, Some-college, Married-civ-spouse, White,Male,40,United-States,>50K
41,State-gov, HS-grad, Married-civ-spouse, White,Female,38,United-States,>50K
41,Self-emp-inc, Some-college, Married-civ-spouse, White,Male,40,Others,>50K
73,Others, Bachelors, Widowed, White,Female,15,United-States,<=50K
56,Federal-gov, Assoc-voc, Widowed, Black,Female,40,United-States,<=50K
83,Others, 7th-8th, Married-civ-spouse, White,Male,20,United-States,<=50K
22,Private, HS-grad, Never-married, White,Female,60,United-States,<=50K
30,Private, Bachelors, Never-married, White,Male,40,United-States,<=50K
41,Others, Assoc-acdm, Widowed, White,Female,50,United-States,<=50K
32,Private, Bachelors, Married-civ-spouse, Asian-Pac-Islander,Male,40,Philippines,>50K
27,Private, HS-grad, Never-married, White,Male,40,United-States,<=50K
35,Private, Bachelors, Married-civ-spouse, White,Female,35,United-States,>50K
37,Private, HS-grad, Never-married, White,Male,40,United-States,<=50K
48,Private, HS-grad, Divorced, White,Male,46,United-States,<=50K
42,Private, HS-grad, Never-married, Black,Female,40,United-States,<=50K
35,Private, Bachelors, Married-civ-spouse, White,Male,40,United-States,>50K
20,Local-gov, Some-college, Never-married, White,Female,35,United-States,<=50K
33,Private, Bachelors, Married-civ-spouse, White,Male,55,United-States,>50K
25,Private, Some-college, Married-civ-spouse, White,Male,80,United-States,<=50K
