age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
17,Private,31007,10th,6,Never-married,Other-service,Own-child,White,Female,30,United-States,<=50K
38,Private,149347,Some-college,10,Divorced,Sales-Bussiness,Not-in-family,White,Male,60,United-States,<=50K
45,Self-emp-not-inc,188694,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K
38,Private,179488,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
23,Private,199070,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Male,16,United-States,<=50K
51,Self-emp-inc,189183,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K
38,Self-emp-not-inc,115215,10th,6,Separated,MachineInsp-Op,Not-in-family,White,Male,40,United-States,<=50K
30,Private,156464,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,>50K
23,Private,148948,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K
21,Private,235442,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K
38,Private,186191,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,<=50K
33,Private,165235,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,35,Thailand,<=50K
38,Private,299810,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,<=50K
33,Private,31449,Assoc-acdm,12,Divorced,MachineInsp-Op,Unmarried,Amer-Indian-Eskimo,Female,40,United-States,<=50K
26,Private,391349,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
38,Private,101978,Some-college,10,Separated,MachineInsp-Op,Not-in-family,White,Male,55,United-States,>50K
62,Local-gov,115023,Some-college,10,Married-civ-spouse,MachineInsp-Op,Husband,White,Male,40,United-States,<=50K
33,Private,176185,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,42,United-States,<=50K
20,Private,39927,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,8,United-States,<=50K
25,Private,252187,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K
29,Private,144808,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,Black,Female,40,United-States,<=50K
52,Self-emp-inc,68015,Some-college,10,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,90,United-States,>50K
24,Private,424034,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,40,United-States,<=50K
31,Private,283268,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,36,United-States,<=50K
31,Local-gov,149184,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,97,United-States,>50K
55,Private,177380,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,29,United-States,<=50K
42,Self-emp-not-inc,109273,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,<=50K
26,Private,109186,Some-college,10,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,50,Germany,<=50K
50,Private,205803,Masters,14,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,40,United-States,>50K
51,Private,189762,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,15,United-States,>50K
23,Private,42706,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K
66,Local-gov,261062,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
51,Private,200576,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,63,United-States,<=50K
58,Private,95835,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,36,United-States,<=50K
49,Self-emp-not-inc,105614,HS-grad,9,Divorced,Sales-Bussiness,Not-in-family,White,Male,50,United-States,>50K
33,Self-emp-not-inc,80933,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K
28,Private,249870,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Black,Male,50,United-States,<=50K
47,Private,101684,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
49,Private,298659,HS-grad,9,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,15,Mexico,<=50K
23,Private,300275,HS-grad,9,Never-married,Sales-Bussiness,Not-in-family,White,Male,48,United-States,<=50K
23,Private,70894,Assoc-acdm,12,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,<=50K
25,Self-emp-not-inc,217030,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,30,United-States,<=50K
21,Private,186648,10th,6,Separated,MachineInsp-Op,Own-child,White,Male,40,United-States,<=50K
48,Private,125421,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,>50K
25,Private,197036,10th,6,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
41,Private,221947,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,56,United-States,>50K
51,Private,136224,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
35,Private,301614,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,60,United-States,<=50K
61,Private,110920,10th,6,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,40,United-States,<=50K
47,State-gov,187087,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
40,Self-emp-not-inc,204235,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
52,Federal-gov,37289,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K
47,Private,196707,Prof-school,15,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
61,Private,202952,10th,6,Divorced,Other-service,Not-in-family,Black,Female,24,United-States,<=50K
26,Private,38232,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K
42,Self-emp-not-inc,32185,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,>50K
44,Private,228320,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,>50K
24,Private,200973,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
27,Private,506436,Some-college,10,Divorced,Sales-Bussiness,Unmarried,White,Female,40,Peru,<=50K
54,Private,200098,Bachelors,13,Divorced,Sales-Bussiness,Not-in-family,Black,Female,60,United-States,<=50K
34,Self-emp-not-inc,203488,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K
64,State-gov,222966,7th-8th,4,Married-civ-spouse,Other-service,Wife,Black,Female,40,United-States,<=50K
21,Self-emp-not-inc,236769,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
41,Private,106679,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K
20,State-gov,126822,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,15,United-States,<=50K
49,Federal-gov,128990,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
21,Private,260847,Some-college,10,Never-married,Sales-Bussiness,Own-child,White,Male,30,United-States,<=50K
50,Local-gov,96062,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K
40,Private,151365,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,40,United-States,<=50K
40,Private,218903,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,40,United-States,<=50K
58,Private,212534,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
20,Private,247794,HS-grad,9,Never-married,Sales-Bussiness,Not-in-family,White,Female,84,United-States,<=50K
52,Private,125932,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,40,United-States,<=50K
32,Private,328060,9th,5,Separated,Other-service,Unmarried,Other,Female,40,Mexico,<=50K
33,Private,315143,HS-grad,9,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,40,Cuba,>50K
34,Private,253438,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
43,State-gov,167298,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
42,Private,272910,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
25,Private,231016,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,37,United-States,<=50K
31,Private,90668,10th,6,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K
42,Private,24982,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
34,Private,193036,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,>50K
30,Private,126242,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,<=50K
32,Private,153471,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,35,United-States,<=50K
34,Private,158040,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,<=50K
42,Local-gov,281315,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K
62,Private,116104,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,20,Germany,<=50K
34,State-gov,173266,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
38,Private,185556,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Italy,<=50K
46,Private,465974,11th,7,Never-married,Transport-moving,Own-child,White,Male,30,United-States,<=50K
46,Federal-gov,340718,11th,7,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
53,Private,266529,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
26,Private,282142,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K
35,Private,101509,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
24,Private,170070,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,20,United-States,<=50K
27,Private,176972,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
21,Private,176356,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,<=50K
30,Private,169583,HS-grad,9,Never-married,Sales-Bussiness,Own-child,White,Female,35,United-States,<=50K
43,Private,341358,Assoc-voc,11,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,40,United-States,>50K
36,Private,329980,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,>50K
26,Private,121040,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,Black,Female,40,United-States,<=50K
53,Private,99476,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,38,United-States,<=50K
36,Private,257942,HS-grad,9,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,40,United-States,<=50K
19,Private,194905,Some-college,10,Never-married,Other-service,Own-child,White,Female,30,United-States,<=50K
63,Self-emp-inc,272425,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
37,Private,188540,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
43,Private,90582,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
18,Private,27620,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,25,United-States,<=50K
44,Private,209174,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,>50K
21,Private,191460,11th,7,Never-married,Other-service,Unmarried,Black,Female,40,United-States,<=50K
22,Private,239954,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,40,United-States,<=50K
28,State-gov,19395,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
50,Self-emp-inc,167793,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K
40,Private,291808,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Female,40,United-States,<=50K
57,Private,205708,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Poland,<=50K
51,Self-emp-not-inc,20795,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
34,Private,231238,HS-grad,9,Married-civ-spouse,MachineInsp-Op,Husband,Black,Male,40,United-States,<=50K
41,State-gov,58930,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
23,Private,210053,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,28,United-States,<=50K
49,Private,195727,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K
23,Private,256628,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,32,United-States,<=50K
17,Private,108402,10th,6,Never-married,Sales-Bussiness,Own-child,White,Female,20,United-States,<=50K
43,Self-emp-not-inc,145441,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,>50K
45,Private,358701,12th,8,Never-married,Other-service,Own-child,White,Male,10,Mexico,<=50K
67,Private,197816,Some-college,10,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,70,United-States,<=50K
51,Private,123429,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
41,Private,209547,HS-grad,9,Never-married,MachineInsp-Op,Not-in-family,White,Male,40,United-States,<=50K
24,Private,249909,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,United-States,<=50K
28,Private,338376,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,>50K
37,Private,107737,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K
23,Private,242375,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,30,United-States,<=50K
31,Private,234976,11th,7,Never-married,Adm-clerical,Unmarried,White,Female,48,United-States,<=50K
34,Private,345360,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,England,<=50K
37,Self-emp-not-inc,353298,HS-grad,9,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,50,United-States,>50K
47,Private,216999,HS-grad,9,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,45,United-States,<=50K
25,State-gov,183678,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K
74,Private,161387,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,16,United-States,<=50K
41,Private,206139,HS-grad,9,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,40,United-States,>50K
42,Private,274198,5th-6th,3,Married-civ-spouse,MachineInsp-Op,Wife,White,Female,38,Mexico,<=50K
37,Private,280500,Some-college,10,Never-married,Tech-support,Own-child,Black,Female,40,United-States,<=50K
29,Private,126822,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,35,United-States,<=50K
48,Self-emp-not-inc,397466,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,<=50K
20,Private,161092,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
43,Local-gov,33331,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
39,Federal-gov,65324,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,55,United-States,>50K
30,State-gov,190385,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,37,United-States,<=50K
42,Local-gov,55363,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K
49,Private,83444,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K
24,Private,151443,HS-grad,9,Never-married,MachineInsp-Op,Other-relative,Black,Female,30,United-States,<=50K
20,Private,190429,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K
25,Private,117833,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
25,Private,208881,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K
28,Private,246974,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K
31,Private,162160,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,47,United-States,<=50K
53,Private,303462,HS-grad,9,Married-civ-spouse,MachineInsp-Op,Husband,White,Male,30,United-States,<=50K
20,Private,214387,HS-grad,9,Never-married,MachineInsp-Op,Own-child,White,Male,40,United-States,<=50K
37,Private,239171,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
28,Private,115971,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
26,Private,175789,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Female,40,United-States,<=50K
45,Self-emp-inc,281911,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,<=50K
20,Private,190963,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,30,United-States,<=50K
40,Private,193995,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,30,United-States,<=50K
54,Self-emp-not-inc,200960,Bachelors,13,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,50,United-States,>50K
27,Private,155057,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,70,United-States,<=50K
40,Private,88368,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
34,Local-gov,134886,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,35,United-States,<=50K
